ping_id,vehicle_id,operator_id,lat,lon,speed_kmph,recorded_at,received_at
P-0002128,V-10,5,19.157388,72.931777,9.5,2026-06-16 07:19:02+05:30,2026-06-16 07:19:03+05:30
P-0002129,V-10,5,19.157046,72.931232,12.5,2026-06-16 07:19:25+05:30,2026-06-16 07:19:26+05:30
P-0002130,V-10,5,19.156666,72.930719,13.7,2026-06-16 07:19:43+05:30,2026-06-16 07:19:46+05:30
P-0002131,V-10,5,19.15628,72.930507,8.7,2026-06-16 07:20:00+05:30,2026-06-16 07:20:03+05:30
P-0002132,V-10,5,19.155957,72.930029,11.0,2026-06-16 07:20:17+05:30,2026-06-16 07:20:21+05:30
P-0002133,V-10,5,19.15557,72.929765,9.7,2026-06-16 07:20:37+05:30,2026-06-16 07:20:40+05:30
P-0002134,V-10,5,19.155159,72.929565,9.6,2026-06-16 07:20:54+05:30,2026-06-16 07:20:55+05:30
P-0002135,V-10,5,19.15467,72.929011,12.5,2026-06-16 07:21:14+05:30,2026-06-16 07:21:16+05:30
P-0002136,V-10,5,19.154388,72.92877,5.3,2026-06-16 07:21:31+05:30,2026-06-16 07:21:33+05:30
P-0002137,V-10,5,19.153853,72.928428,12.3,2026-06-16 07:21:50+05:30,2026-06-16 07:21:52+05:30
P-0002138,V-10,5,19.153407,72.928075,12.0,2026-06-16 07:22:12+05:30,2026-06-16 07:22:13+05:30
P-0002139,V-10,5,19.152832,72.927813,14.1,2026-06-16 07:22:34+05:30,2026-06-16 07:22:36+05:30
P-0002140,V-10,5,19.152371,72.927333,14.8,2026-06-16 07:22:57+05:30,2026-06-16 07:23:01+05:30
P-0002141,V-10,5,19.151904,72.927069,9.2,2026-06-16 07:23:19+05:30,2026-06-16 07:23:20+05:30
P-0002142,V-10,5,19.151528,72.926656,9.6,2026-06-16 07:23:38+05:30,2026-06-16 07:23:39+05:30
P-0002143,V-10,5,19.150879,72.926296,14.7,2026-06-16 07:24:00+05:30,2026-06-16 07:24:03+05:30
P-0002144,V-10,5,19.150506,72.926028,10.7,2026-06-16 07:24:23+05:30,2026-06-16 07:24:25+05:30
P-0002145,V-10,5,19.149967,72.925606,13.7,2026-06-16 07:24:44+05:30,2026-06-16 07:24:46+05:30
P-0002146,V-10,5,19.149458,72.925351,10.7,2026-06-16 07:25:04+05:30,2026-06-16 07:25:08+05:30
P-0002147,V-10,5,19.148886,72.924972,14.7,2026-06-16 07:25:25+05:30,2026-06-16 07:25:27+05:30
P-0002148,V-10,5,19.148495,72.924636,11.8,2026-06-16 07:25:47+05:30,2026-06-16 07:25:50+05:30
P-0002149,V-10,5,19.148004,72.924388,9.6,2026-06-16 07:26:09+05:30,2026-06-16 07:26:11+05:30
P-0002150,V-10,5,19.147593,72.92399,11.3,2026-06-16 07:26:30+05:30,2026-06-16 07:26:31+05:30
P-0002151,V-10,5,19.147099,72.923709,11.6,2026-06-16 07:26:49+05:30,2026-06-16 07:26:50+05:30
P-0002152,V-10,5,19.146508,72.92342,13.9,2026-06-16 07:27:10+05:30,2026-06-16 07:27:14+05:30
P-0002153,V-10,5,19.146088,72.92306,12.3,2026-06-16 07:27:30+05:30,2026-06-16 07:27:33+05:30
P-0002154,V-10,5,19.145729,72.922423,12.9,2026-06-16 07:27:52+05:30,2026-06-16 07:27:54+05:30
P-0002155,V-10,5,19.145336,72.921984,11.4,2026-06-16 07:28:14+05:30,2026-06-16 07:28:17+05:30
P-0002156,V-10,5,19.144938,72.921465,11.1,2026-06-16 07:28:35+05:30,2026-06-16 07:28:39+05:30
P-0002157,V-10,5,19.144757,72.921012,8.7,2026-06-16 07:28:56+05:30,2026-06-16 07:29:00+05:30
P-0002158,V-10,5,19.144374,72.920299,17.3,2026-06-16 07:29:19+05:30,2026-06-16 07:29:21+05:30
P-0002159,V-10,5,19.14405,72.919853,12.3,2026-06-16 07:29:42+05:30,2026-06-16 07:29:44+05:30
P-0002160,V-10,5,19.143658,72.919239,12.8,2026-06-16 07:30:05+05:30,2026-06-16 07:30:07+05:30
P-0002161,V-10,5,19.143447,72.918691,10.1,2026-06-16 07:30:28+05:30,2026-06-16 07:30:32+05:30
P-0002162,V-10,5,19.143109,72.918079,13.1,2026-06-16 07:30:48+05:30,2026-06-16 07:30:52+05:30
P-0002163,V-10,5,19.142737,72.917724,9.6,2026-06-16 07:31:07+05:30,2026-06-16 07:31:09+05:30
P-0002164,V-10,5,19.142396,72.917063,13.6,2026-06-16 07:31:29+05:30,2026-06-16 07:31:31+05:30
P-0002165,V-10,5,19.142314,72.916622,9.2,2026-06-16 07:31:48+05:30,2026-06-16 07:31:50+05:30
P-0002166,V-10,5,19.141968,72.916204,11.3,2026-06-16 07:32:08+05:30,2026-06-16 07:32:11+05:30
P-0002167,V-10,5,19.141538,72.915719,13.8,2026-06-16 07:32:29+05:30,2026-06-16 07:32:33+05:30
P-0002168,V-10,5,19.141229,72.915276,10.6,2026-06-16 07:32:48+05:30,2026-06-16 07:32:52+05:30
P-0002169,V-10,5,19.141093,72.914614,13.6,2026-06-16 07:33:09+05:30,2026-06-16 07:33:12+05:30
P-0002170,V-10,5,19.140727,72.914257,8.1,2026-06-16 07:33:27+05:30,2026-06-16 07:33:29+05:30
P-0002171,V-10,5,19.140389,72.913604,12.7,2026-06-16 07:33:50+05:30,2026-06-16 07:33:51+05:30
P-0002172,V-10,5,19.140023,72.913227,11.3,2026-06-16 07:34:10+05:30,2026-06-16 07:34:12+05:30
P-0002173,V-10,5,19.139789,72.912571,11.5,2026-06-16 07:34:32+05:30,2026-06-16 07:34:34+05:30
P-0002174,V-10,5,19.139531,72.912126,11.1,2026-06-16 07:34:49+05:30,2026-06-16 07:34:53+05:30
P-0002175,V-10,5,19.13914,72.911548,15.1,2026-06-16 07:35:11+05:30,2026-06-16 07:35:13+05:30
P-0002176,V-10,5,19.138974,72.911074,11.0,2026-06-16 07:35:30+05:30,2026-06-16 07:35:32+05:30
P-0002177,V-10,5,19.138561,72.910722,10.0,2026-06-16 07:35:50+05:30,2026-06-16 07:35:51+05:30
P-0002178,V-10,5,19.138228,72.909992,16.3,2026-06-16 07:36:12+05:30,2026-06-16 07:36:16+05:30
P-0002179,V-10,5,19.137967,72.909558,8.9,2026-06-16 07:36:33+05:30,2026-06-16 07:36:37+05:30
P-0002180,V-10,5,19.137806,72.909095,11.3,2026-06-16 07:36:50+05:30,2026-06-16 07:36:53+05:30
P-0002181,V-10,5,19.137388,72.908711,12.7,2026-06-16 07:37:07+05:30,2026-06-16 07:37:09+05:30
P-0002182,V-10,5,19.137278,72.90823,9.6,2026-06-16 07:37:24+05:30,2026-06-16 07:37:28+05:30
P-0002183,V-10,5,19.137039,72.90776,10.6,2026-06-16 07:37:45+05:30,2026-06-16 07:37:46+05:30
P-0002184,V-10,5,19.136714,72.907162,11.7,2026-06-16 07:38:08+05:30,2026-06-16 07:38:09+05:30
P-0002185,V-10,5,19.136324,72.906727,9.7,2026-06-16 07:38:30+05:30,2026-06-16 07:38:33+05:30
P-0002186,V-10,5,19.136005,72.906231,9.8,2026-06-16 07:38:52+05:30,2026-06-16 07:38:53+05:30
P-0002187,V-10,5,19.135568,72.905678,14.7,2026-06-16 07:39:09+05:30,2026-06-16 07:39:12+05:30
P-0002188,V-10,5,19.135341,72.905338,9.5,2026-06-16 07:39:29+05:30,2026-06-16 07:39:31+05:30
P-0002189,V-10,5,19.135014,72.904627,13.8,2026-06-16 07:39:50+05:30,2026-06-16 07:39:51+05:30
P-0002190,V-10,5,19.134701,72.904239,7.8,2026-06-16 07:40:10+05:30,2026-06-16 07:40:13+05:30
P-0002191,V-10,5,19.134287,72.903733,11.3,2026-06-16 07:40:33+05:30,2026-06-16 07:40:37+05:30
P-0002192,V-10,5,19.133964,72.903047,15.8,2026-06-16 07:40:55+05:30,2026-06-16 07:40:58+05:30
P-0002193,V-10,5,19.133647,72.90276,10.0,2026-06-16 07:41:15+05:30,2026-06-16 07:41:19+05:30
P-0002194,V-10,5,19.13345,72.902328,9.2,2026-06-16 07:41:32+05:30,2026-06-16 07:41:35+05:30
P-0002195,V-10,5,19.133053,72.901598,17.3,2026-06-16 07:41:54+05:30,2026-06-16 07:41:57+05:30
P-0002196,V-10,5,19.132933,72.901387,3.9,2026-06-16 07:42:11+05:30,2026-06-16 07:42:15+05:30
P-0002197,V-10,5,19.132495,72.900923,10.9,2026-06-16 07:42:29+05:30,2026-06-16 07:42:31+05:30
P-0002198,V-10,5,19.132335,72.900443,9.2,2026-06-16 07:42:48+05:30,2026-06-16 07:42:52+05:30
P-0002199,V-10,5,19.131978,72.899984,12.4,2026-06-16 07:43:05+05:30,2026-06-16 07:43:09+05:30
P-0002200,V-10,5,19.131662,72.899557,10.8,2026-06-16 07:43:23+05:30,2026-06-16 07:43:26+05:30
P-0002201,V-10,5,19.131418,72.898931,12.5,2026-06-16 07:43:43+05:30,2026-06-16 07:43:47+05:30
P-0002202,V-10,5,19.13119,72.898625,8.7,2026-06-16 07:44:00+05:30,2026-06-16 07:44:04+05:30
P-0002203,V-10,5,19.130761,72.898096,12.0,2026-06-16 07:44:19+05:30,2026-06-16 07:44:20+05:30
P-0002204,V-10,5,19.130628,72.897749,5.5,2026-06-16 07:44:37+05:30,2026-06-16 07:44:38+05:30
P-0002205,V-10,5,19.130254,72.897185,11.1,2026-06-16 07:45:00+05:30,2026-06-16 07:45:02+05:30
P-0002206,V-10,5,19.129849,72.896749,11.6,2026-06-16 07:45:20+05:30,2026-06-16 07:45:24+05:30
P-0002207,V-10,5,19.12934,72.896227,16.1,2026-06-16 07:45:43+05:30,2026-06-16 07:45:47+05:30
P-0002208,V-10,5,19.129131,72.895752,10.3,2026-06-16 07:46:02+05:30,2026-06-16 07:46:05+05:30
P-0002209,V-10,5,19.128805,72.895225,10.0,2026-06-16 07:46:22+05:30,2026-06-16 07:46:25+05:30
P-0002210,V-10,5,19.128414,72.894893,9.2,2026-06-16 07:46:40+05:30,2026-06-16 07:46:43+05:30
P-0002211,V-10,5,19.128139,72.894504,10.8,2026-06-16 07:47:03+05:30,2026-06-16 07:47:07+05:30
P-0002212,V-10,5,19.127632,72.893811,15.8,2026-06-16 07:47:26+05:30,2026-06-16 07:47:29+05:30
P-0002213,V-10,5,19.127293,72.893555,8.4,2026-06-16 07:47:43+05:30,2026-06-16 07:47:45+05:30
P-0002214,V-10,5,19.126978,72.893081,10.5,2026-06-16 07:48:06+05:30,2026-06-16 07:48:09+05:30
P-0002215,V-10,5,19.126638,72.892609,10.0,2026-06-16 07:48:27+05:30,2026-06-16 07:48:29+05:30
P-0002216,V-10,5,19.12625,72.891937,14.7,2026-06-16 07:48:47+05:30,2026-06-16 07:48:48+05:30
P-0002217,V-10,5,19.12598,72.891649,7.0,2026-06-16 07:49:05+05:30,2026-06-16 07:49:06+05:30
P-0002218,V-10,5,19.125579,72.891138,12.7,2026-06-16 07:49:26+05:30,2026-06-16 07:49:30+05:30
P-0002219,V-10,5,19.125204,72.890732,12.7,2026-06-16 07:49:47+05:30,2026-06-16 07:49:50+05:30
P-0002220,V-10,5,19.124838,72.890164,12.7,2026-06-16 07:50:10+05:30,2026-06-16 07:50:12+05:30
P-0002221,V-10,5,19.124357,72.889673,12.8,2026-06-16 07:50:29+05:30,2026-06-16 07:50:30+05:30
P-0002222,V-10,5,19.124155,72.889349,6.8,2026-06-16 07:50:48+05:30,2026-06-16 07:50:52+05:30
P-0002223,V-10,5,19.123717,72.888907,10.8,2026-06-16 07:51:09+05:30,2026-06-16 07:51:10+05:30
P-0002224,V-10,5,19.123293,72.888332,13.8,2026-06-16 07:51:31+05:30,2026-06-16 07:51:34+05:30
P-0002225,V-10,5,19.12302,72.887917,8.5,2026-06-16 07:51:50+05:30,2026-06-16 07:51:54+05:30
P-0002226,V-10,5,19.122698,72.887373,14.0,2026-06-16 07:52:10+05:30,2026-06-16 07:52:11+05:30
P-0002227,V-10,5,19.122253,72.887019,12.1,2026-06-16 07:52:27+05:30,2026-06-16 07:52:28+05:30
P-0002228,V-10,5,19.121932,72.886695,9.8,2026-06-16 07:52:45+05:30,2026-06-16 07:52:47+05:30
P-0002229,V-10,5,19.121558,72.886154,14.6,2026-06-16 07:53:08+05:30,2026-06-16 07:53:12+05:30
P-0002230,V-10,5,19.121271,72.88546,13.8,2026-06-16 07:53:31+05:30,2026-06-16 07:53:35+05:30
P-0002231,V-10,5,19.12088,72.885103,10.4,2026-06-16 07:53:53+05:30,2026-06-16 07:53:57+05:30
P-0002232,V-10,5,19.120414,72.884502,16.0,2026-06-16 07:54:14+05:30,2026-06-16 07:54:16+05:30
P-0002233,V-10,5,19.120254,72.884163,6.4,2026-06-16 07:54:34+05:30,2026-06-16 07:54:35+05:30
P-0002234,V-10,5,19.119835,72.883707,13.5,2026-06-16 07:54:54+05:30,2026-06-16 07:54:55+05:30
P-0002235,V-10,5,19.119354,72.883309,12.1,2026-06-16 07:55:14+05:30,2026-06-16 07:55:16+05:30
P-0002236,V-10,5,19.119225,72.882839,10.2,2026-06-16 07:55:34+05:30,2026-06-16 07:55:36+05:30
P-0002237,V-10,5,19.119057,72.882145,12.6,2026-06-16 07:55:53+05:30,2026-06-16 07:55:55+05:30
P-0002238,V-10,5,19.118716,72.881774,8.8,2026-06-16 07:56:11+05:30,2026-06-16 07:56:15+05:30
P-0002239,V-10,5,19.118456,72.881317,8.5,2026-06-16 07:56:30+05:30,2026-06-16 07:56:33+05:30
P-0002240,V-10,5,19.11839,72.88066,14.3,2026-06-16 07:56:51+05:30,2026-06-16 07:56:53+05:30
P-0002241,V-10,5,19.118147,72.880227,8.3,2026-06-16 07:57:09+05:30,2026-06-16 07:57:12+05:30
P-0002242,V-10,5,19.117767,72.879552,13.5,2026-06-16 07:57:30+05:30,2026-06-16 07:57:34+05:30
P-0002243,V-10,5,19.117616,72.878948,11.1,2026-06-16 07:57:51+05:30,2026-06-16 07:57:54+05:30
P-0002244,V-10,5,19.117463,72.8786,8.5,2026-06-16 07:58:08+05:30,2026-06-16 07:58:12+05:30
P-0002245,V-10,5,19.117261,72.877937,12.3,2026-06-16 07:58:29+05:30,2026-06-16 07:58:31+05:30
P-0002246,V-10,5,19.116851,72.87744,12.4,2026-06-16 07:58:47+05:30,2026-06-16 07:58:50+05:30
P-0002247,V-10,5,19.116583,72.877015,8.9,2026-06-16 07:59:10+05:30,2026-06-16 07:59:13+05:30
P-0002248,V-10,5,19.116371,72.876491,11.5,2026-06-16 07:59:28+05:30,2026-06-16 07:59:29+05:30
P-0002249,V-10,5,19.116175,72.875955,9.5,2026-06-16 07:59:48+05:30,2026-06-16 07:59:51+05:30
P-0002250,V-10,5,19.116019,72.875278,14.8,2026-06-16 08:00:09+05:30,2026-06-16 08:00:10+05:30
P-0002251,V-10,5,19.115768,72.874659,13.1,2026-06-16 08:00:31+05:30,2026-06-16 08:00:33+05:30
P-0002252,V-10,5,19.115615,72.874334,8.1,2026-06-16 08:00:48+05:30,2026-06-16 08:00:52+05:30
P-0002253,V-10,5,19.115363,72.873901,8.4,2026-06-16 08:01:07+05:30,2026-06-16 08:01:11+05:30
P-0002254,V-10,5,19.115001,72.873296,12.3,2026-06-16 08:01:28+05:30,2026-06-16 08:01:29+05:30
P-0002255,V-10,5,19.114998,72.872602,12.8,2026-06-16 08:01:48+05:30,2026-06-16 08:01:52+05:30
P-0002256,V-10,5,19.114794,72.872333,4.9,2026-06-16 08:02:06+05:30,2026-06-16 08:02:10+05:30
P-0002257,V-10,5,19.114412,72.871529,16.1,2026-06-16 08:02:29+05:30,2026-06-16 08:02:32+05:30
P-0002258,V-10,5,19.114123,72.871063,10.0,2026-06-16 08:02:48+05:30,2026-06-16 08:02:52+05:30
P-0002259,V-10,5,19.114053,72.870526,11.8,2026-06-16 08:03:11+05:30,2026-06-16 08:03:14+05:30
P-0002260,V-10,5,19.1137,72.869864,15.4,2026-06-16 08:03:31+05:30,2026-06-16 08:03:32+05:30
P-0002261,V-10,5,19.113498,72.86964,5.5,2026-06-16 08:03:49+05:30,2026-06-16 08:03:53+05:30
P-0002262,V-10,5,19.113672,72.869698,5.3,2026-06-16 08:04:09+05:30,2026-06-16 08:04:11+05:30
P-0002263,V-10,5,19.11362,72.869665,0.9,2026-06-16 08:04:27+05:30,2026-06-16 08:04:30+05:30
P-0002264,V-10,5,19.113484,72.869678,3.3,2026-06-16 08:04:49+05:30,2026-06-16 08:04:52+05:30
P-0002265,V-10,5,19.113513,72.869797,3.2,2026-06-16 08:05:08+05:30,2026-06-16 08:05:12+05:30
P-0002266,V-10,5,19.113648,72.869721,3.4,2026-06-16 08:05:30+05:30,2026-06-16 08:05:34+05:30
P-0002267,V-10,5,19.113612,72.869634,3.2,2026-06-16 08:05:48+05:30,2026-06-16 08:05:51+05:30
P-0002268,V-10,5,19.113581,72.869708,1.9,2026-06-16 08:06:05+05:30,2026-06-16 08:06:08+05:30
P-0002269,V-10,5,19.113548,72.869588,2.9,2026-06-16 08:06:28+05:30,2026-06-16 08:06:30+05:30
P-0002270,V-10,5,19.113709,72.869787,4.4,2026-06-16 08:06:47+05:30,2026-06-16 08:06:49+05:30
P-0002271,V-10,5,19.113529,72.869763,5.5,2026-06-16 08:07:10+05:30,2026-06-16 08:07:11+05:30
P-0002272,V-10,5,19.113652,72.869761,3.9,2026-06-16 08:07:28+05:30,2026-06-16 08:07:29+05:30
P-0002273,V-10,5,19.113496,72.869752,2.6,2026-06-16 08:07:51+05:30,2026-06-16 08:07:52+05:30
P-0002274,V-10,5,19.113511,72.86981,2.1,2026-06-16 08:08:13+05:30,2026-06-16 08:08:17+05:30
P-0002275,V-10,5,19.113564,72.869662,1.7,2026-06-16 08:08:30+05:30,2026-06-16 08:08:33+05:30
P-0002276,V-10,5,19.113566,72.869708,2.3,2026-06-16 08:08:49+05:30,2026-06-16 08:08:50+05:30
P-0002277,V-10,5,19.113488,72.869795,0.4,2026-06-16 08:09:10+05:30,2026-06-16 08:09:13+05:30
P-0002278,V-10,5,19.113508,72.869718,0.0,2026-06-16 08:09:27+05:30,2026-06-16 08:09:29+05:30
P-0002279,V-10,5,19.113512,72.869659,2.2,2026-06-16 08:09:48+05:30,2026-06-16 08:09:49+05:30
P-0002280,V-10,5,19.113698,72.869765,3.2,2026-06-16 08:10:11+05:30,2026-06-16 08:10:13+05:30
P-0002281,V-10,5,19.113589,72.869603,2.3,2026-06-16 08:10:34+05:30,2026-06-16 08:10:37+05:30
P-0002282,V-10,5,19.113529,72.869605,0.3,2026-06-16 08:10:56+05:30,2026-06-16 08:11:00+05:30
P-0002283,V-10,5,19.113707,72.869601,1.7,2026-06-16 08:11:14+05:30,2026-06-16 08:11:15+05:30
P-0002284,V-10,5,19.11358,72.869659,4.3,2026-06-16 08:11:37+05:30,2026-06-16 08:11:38+05:30
P-0002285,V-10,5,19.113612,72.869713,0.0,2026-06-16 08:11:54+05:30,2026-06-16 08:11:56+05:30
P-0002286,V-10,5,19.113715,72.86975,1.3,2026-06-16 08:12:16+05:30,2026-06-16 08:12:20+05:30
P-0002287,V-10,5,19.113657,72.869739,0.8,2026-06-16 08:12:38+05:30,2026-06-16 08:12:40+05:30
P-0002288,V-10,5,19.113595,72.869629,0.6,2026-06-16 08:12:57+05:30,2026-06-16 08:13:00+05:30
P-0002289,V-10,5,19.11368,72.86964,3.6,2026-06-16 08:13:15+05:30,2026-06-16 08:13:18+05:30
P-0002290,V-10,5,19.113518,72.869617,2.9,2026-06-16 08:13:35+05:30,2026-06-16 08:13:38+05:30
P-0002291,V-10,5,19.113642,72.86969,3.0,2026-06-16 08:13:56+05:30,2026-06-16 08:14:00+05:30
P-0002292,V-10,5,19.113621,72.869623,2.1,2026-06-16 08:14:16+05:30,2026-06-16 08:14:20+05:30
P-0002293,V-10,5,19.113691,72.869631,3.3,2026-06-16 08:14:35+05:30,2026-06-16 08:14:37+05:30
P-0002294,V-10,5,19.11349,72.869762,3.1,2026-06-16 08:14:54+05:30,2026-06-16 08:14:58+05:30
P-0002295,V-10,5,19.113601,72.869813,3.7,2026-06-16 08:15:14+05:30,2026-06-16 08:15:18+05:30
P-0002296,V-10,5,19.11352,72.869606,6.1,2026-06-16 08:15:34+05:30,2026-06-16 08:15:36+05:30
P-0002297,V-10,5,19.113707,72.869621,5.7,2026-06-16 08:15:51+05:30,2026-06-16 08:15:54+05:30
P-0002298,V-10,5,19.1135,72.869606,5.2,2026-06-16 08:16:13+05:30,2026-06-16 08:16:15+05:30
P-0002299,V-10,5,19.113559,72.869616,0.7,2026-06-16 08:16:32+05:30,2026-06-16 08:16:35+05:30
P-0002300,V-10,5,19.113601,72.86964,0.0,2026-06-16 08:16:54+05:30,2026-06-16 08:16:56+05:30
P-0002301,V-10,5,19.113637,72.869645,0.0,2026-06-16 08:17:17+05:30,2026-06-16 08:17:19+05:30
P-0002302,V-10,5,19.113645,72.869755,0.4,2026-06-16 08:17:38+05:30,2026-06-16 08:17:41+05:30
P-0002303,V-10,5,19.11354,72.869728,3.8,2026-06-16 08:17:59+05:30,2026-06-16 08:18:01+05:30
P-0002304,V-10,5,19.113541,72.86979,0.0,2026-06-16 08:18:19+05:30,2026-06-16 08:18:21+05:30
P-0002305,V-10,5,19.113634,72.869642,4.8,2026-06-16 08:18:42+05:30,2026-06-16 08:18:45+05:30
P-0002306,V-10,5,19.113641,72.869721,2.7,2026-06-16 08:19:00+05:30,2026-06-16 08:19:02+05:30
P-0002307,V-10,5,19.113559,72.869705,0.2,2026-06-16 08:19:19+05:30,2026-06-16 08:19:20+05:30
P-0002308,V-10,5,19.113515,72.869673,1.5,2026-06-16 08:19:37+05:30,2026-06-16 08:19:41+05:30
P-0002309,V-10,5,19.113487,72.86965,0.0,2026-06-16 08:19:55+05:30,2026-06-16 08:19:58+05:30
P-0002310,V-10,5,19.113607,72.869747,3.5,2026-06-16 08:20:12+05:30,2026-06-16 08:20:16+05:30
P-0002311,V-10,5,19.113704,72.869724,1.4,2026-06-16 08:20:32+05:30,2026-06-16 08:20:34+05:30
P-0002312,V-10,5,19.113517,72.869686,3.3,2026-06-16 08:20:53+05:30,2026-06-16 08:20:54+05:30
P-0002313,V-10,5,19.113482,72.869619,2.1,2026-06-16 08:21:14+05:30,2026-06-16 08:21:18+05:30
P-0002314,V-10,5,19.113581,72.869659,3.1,2026-06-16 08:21:33+05:30,2026-06-16 08:21:37+05:30
P-0002315,V-10,5,19.113667,72.86977,2.5,2026-06-16 08:21:54+05:30,2026-06-16 08:21:55+05:30
P-0002316,V-10,5,19.113711,72.869783,2.9,2026-06-16 08:22:15+05:30,2026-06-16 08:22:17+05:30
P-0002317,V-10,5,19.113573,72.869636,4.7,2026-06-16 08:22:36+05:30,2026-06-16 08:22:40+05:30
P-0002318,V-10,5,19.113707,72.869707,1.4,2026-06-16 08:22:54+05:30,2026-06-16 08:22:55+05:30
P-0002319,V-10,5,19.113686,72.869739,2.0,2026-06-16 08:23:14+05:30,2026-06-16 08:23:17+05:30
P-0002320,V-10,5,19.113689,72.869774,1.7,2026-06-16 08:23:36+05:30,2026-06-16 08:23:39+05:30
P-0002321,V-10,5,19.113575,72.8697,0.8,2026-06-16 08:23:55+05:30,2026-06-16 08:23:57+05:30
P-0002322,V-10,5,19.113681,72.869636,1.3,2026-06-16 08:24:15+05:30,2026-06-16 08:24:19+05:30
P-0002323,V-10,5,19.113538,72.869699,3.2,2026-06-16 08:24:36+05:30,2026-06-16 08:24:37+05:30
P-0002324,V-10,5,19.113693,72.869778,4.5,2026-06-16 08:24:57+05:30,2026-06-16 08:24:59+05:30
P-0002325,V-10,5,19.113717,72.869717,0.0,2026-06-16 08:25:19+05:30,2026-06-16 08:25:20+05:30
P-0002326,V-10,5,19.113505,72.869605,4.5,2026-06-16 08:25:36+05:30,2026-06-16 08:25:38+05:30
P-0002327,V-10,5,19.113657,72.869581,2.5,2026-06-16 08:25:56+05:30,2026-06-16 08:25:58+05:30
P-0002328,V-10,5,19.113549,72.869732,4.5,2026-06-16 08:26:13+05:30,2026-06-16 08:26:15+05:30
P-0002329,V-10,5,19.113576,72.869612,4.2,2026-06-16 08:26:34+05:30,2026-06-16 08:26:37+05:30
P-0002330,V-10,5,19.113658,72.869689,3.3,2026-06-16 08:26:55+05:30,2026-06-16 08:26:58+05:30
P-0002331,V-04,6,19.204243,72.852412,1.9,2026-06-16 06:45:00+05:30,2026-06-16 06:45:02+05:30
P-0002332,V-04,6,19.203342,72.852451,16.4,2026-06-16 06:45:21+05:30,2026-06-16 06:45:22+05:30
P-0002333,V-04,6,19.202187,72.852671,21.9,2026-06-16 06:45:43+05:30,2026-06-16 06:45:44+05:30
P-0002334,V-04,6,19.201338,72.852463,16.4,2026-06-16 06:46:01+05:30,2026-06-16 06:46:04+05:30
P-0002335,V-04,6,19.200414,72.852643,19.4,2026-06-16 06:46:24+05:30,2026-06-16 06:46:27+05:30
P-0002336,V-04,6,19.199447,72.852656,20.0,2026-06-16 06:46:45+05:30,2026-06-16 06:46:48+05:30
P-0002337,V-04,6,19.198363,72.852632,20.6,2026-06-16 06:47:06+05:30,2026-06-16 06:47:07+05:30
P-0002338,V-04,6,19.197724,72.85277,14.2,2026-06-16 06:47:23+05:30,2026-06-16 06:47:24+05:30
P-0002339,V-04,6,19.196686,72.852752,19.4,2026-06-16 06:47:43+05:30,2026-06-16 06:47:46+05:30
P-0002340,V-04,6,19.195803,72.852672,17.5,2026-06-16 06:48:03+05:30,2026-06-16 06:48:05+05:30
P-0002341,V-04,6,19.1951,72.852858,13.2,2026-06-16 06:48:21+05:30,2026-06-16 06:48:23+05:30
P-0002342,V-04,6,19.194151,72.852837,19.8,2026-06-16 06:48:40+05:30,2026-06-16 06:48:41+05:30
P-0002343,V-04,6,19.193354,72.852753,15.4,2026-06-16 06:49:00+05:30,2026-06-16 06:49:03+05:30
P-0002344,V-04,6,19.192494,72.852786,15.7,2026-06-16 06:49:17+05:30,2026-06-16 06:49:20+05:30
P-0002345,V-04,6,19.191497,72.852839,20.3,2026-06-16 06:49:40+05:30,2026-06-16 06:49:43+05:30
P-0002346,V-04,6,19.190586,72.852878,19.3,2026-06-16 06:50:01+05:30,2026-06-16 06:50:02+05:30
P-0002347,V-04,6,19.189669,72.852863,17.8,2026-06-16 06:50:19+05:30,2026-06-16 06:50:23+05:30
P-0002348,V-04,6,19.188577,72.852879,22.4,2026-06-16 06:50:42+05:30,2026-06-16 06:50:46+05:30
P-0002349,V-04,6,19.18754,72.852951,19.9,2026-06-16 06:51:03+05:30,2026-06-16 06:51:07+05:30
P-0002350,V-04,6,19.186796,72.85294,14.9,2026-06-16 06:51:23+05:30,2026-06-16 06:51:27+05:30
P-0002351,V-04,6,19.185903,72.853017,16.1,2026-06-16 06:51:42+05:30,2026-06-16 06:51:43+05:30
P-0002352,V-04,6,19.184804,72.853154,20.5,2026-06-16 06:52:05+05:30,2026-06-16 06:52:07+05:30
P-0002353,V-04,6,19.183767,72.853039,22.3,2026-06-16 06:52:27+05:30,2026-06-16 06:52:29+05:30
P-0002354,V-04,6,19.183097,72.853127,15.1,2026-06-16 06:52:45+05:30,2026-06-16 06:52:48+05:30
P-0002355,V-04,6,19.182013,72.852972,22.5,2026-06-16 06:53:06+05:30,2026-06-16 06:53:08+05:30
P-0002356,V-04,6,19.181145,72.852698,18.3,2026-06-16 06:53:27+05:30,2026-06-16 06:53:30+05:30
P-0002357,V-04,6,19.180495,72.852443,13.1,2026-06-16 06:53:44+05:30,2026-06-16 06:53:46+05:30
P-0002358,V-04,6,19.179494,72.852308,19.7,2026-06-16 06:54:06+05:30,2026-06-16 06:54:07+05:30
P-0002359,V-04,6,19.17838,72.851871,23.6,2026-06-16 06:54:28+05:30,2026-06-16 06:54:31+05:30
